id,onset_years,diagnosis_DA,arm,DA_18mo,motor_18mo,loss_mito,loss_inflam,loss_proteo
50,7.170195514297041,0.6660083517937766,B_10,0.6287236470776165,0.13518469019758556,0.003713439387525599,0.012259250344023455,0.02131201498459772
50,7.170195514297041,0.6660083517937766,B_30,0.6357559662746537,0.12852005030020408,0.0031276963698244342,0.010892701332538656,0.01623198781675991
50,7.170195514297041,0.6660083517937766,B_60,0.639397006204131,0.12517483842642588,0.0028452481340577322,0.010120764285791842,0.013645333169808637
51,1.3945350801495067,0.5415238046606199,placebo,0.3686921456188144,0.3891060028262182,0.15222915149152666,0.006891213849412842,0.013711293700870725
51,1.3945350801495067,0.5415238046606199,A_10,0.3864678661563273,0.36258210103059313,0.14011489293690177,0.0058353689220716634,0.009105676645318913
51,1.3945350801495067,0.5415238046606199,A_30,0.39534996381389526,0.3494555806550589,0.13391646617251404,0.005249595921583028,0.00700777875262464
51,1.3945350801495067,0.5415238046606199,A_60,0.3993858267944005,0.3435682038405831,0.13107057655255266,0.00496772694161225,0.006099674372054905
51,1.3945350801495067,0.5415238046606199,B_10,0.37881837230312443,0.37397730157943687,0.14537492958539194,0.006306567588792467,0.011023935183313746
51,1.3945350801495067,0.5415238046606199,B_30,0.38790675554448883,0.36044542038975996,0.13911728340474028,0.0057434628036933475,0.008756302907691405
51,1.3945350801495067,0.5415238046606199,B_60,0.3936157591841253,0.3520040383904983,0.13513405593707245,0.005367554434410456,0.007406435105008315
52,2.230764327134079,0.5962093121190466,placebo,0.4688315181378792,0.3018763488512,0.04230931294477465,0.02979933765556341,0.0552691433808336
52,2.230764327134079,0.5962093121190466,A_10,0.4996718530757972,0.26275881617569824,0.015345420883701152,0.026349608423056867,0.0548424297364887
52,2.230764327134079,0.5962093121190466,A_30,0.5130208237282319,0.24438277957137935,0.00765126871393513,0.023230570622856585,0.05230664905400803
52,2.230764327134079,0.5962093121190466,A_60,0.5200530919053976,0.23481469138786037,0.005168878609523979,0.02131772817152564,0.04966961343259023
52,2.230764327134079,0.5962093121190466,B_10,0.4877466442385832,0.27835258318862494,0.024875388919860093,0.028171262777714555,0.055416016182901484
52,2.230764327134079,0.5962093121190466,B_30,0.5017962034087459,0.2598846367614839,0.013867778083838354,0.025928915311594556,0.05461641531487607
52,2.230764327134079,0.5962093121190466,B_60,0.5102920343599692,0.24816698891057767,0.008898357862547885,0.023947075309436457,0.05307184458708275
53,8.79166675711088,0.6721586416082097,placebo,0.6325205385768171,0.13827489178545424,0.0026165768428049532,0.022766483344948317,0.014255042843645076
53,8.79166675711088,0.6721586416082097,A_10,0.6396180848200606,0.13045993334432737,0.0021573670985599387,0.019831225868787612,0.010551963820801267
53,8.79166675711088,0.6721586416082097,A_30,0.6442939493664069,0.1254427385788803,0.0018994992907220712,0.01776083166381453,0.008204361287254096
53,8.79166675711088,0.6721586416082097,A_60,0.6466925049671326,0.12295343345982607,0.001776912557113567,0.016644220918973142,0.007045003165024925
53,8.79166675711088,0.6721586416082097,B_10,0.6362291961240277,0.13416847204369775,0.0023643342661239073,0.021258326141878017,0.01230678507618849
53,8.79166675711088,0.6721586416082097,B_30,0.6403195677348553,0.12969841648938024,0.002116834102375889,0.019528727060894046,0.01019351271009395
53,8.79166675711088,0.6721586416082097,B_60,0.6433155163417765,0.126478849633828,0.0019512272530692169,0.01820513603460867,0.008686761978768307
54,5.534775017249013,0.6562816169420987,placebo,0.5958619240194432,0.17656057834279323,0.00033457125003436494,0.027083099859512523,0.03300202181310645
54,5.534775017249013,0.6562816169420987,A_10,0.6048639788721439,0.1642353162486807,0.00021842811395351107,0.023061405751941957,0.028137804204056628
54,5.534775017249013,0.6562816169420987,A_30,0.6106247027704796,0.15766214733427822,0.00017808760478628998,0.020859005910640306,0.024619820656190873
54,5.534775017249013,0.6562816169420987,A_60,0.6135174590026244,0.15468007563970218,0.0001622782730321533,0.01981491268259989,0.022786966983858643
54,5.534775017249013,0.6562816169420987,B_10,0.6005955686084724,0.16971238424792137,0.0002612382384006166,0.024853505320404992,0.030571304774800915
54,5.534775017249013,0.6562816169420987,B_30,0.6057384413293716,0.1631810388998344,0.0002112923516652011,0.022713569565604535,0.02761831369545841
54,5.534775017249013,0.6562816169420987,B_60,0.6094327879125888,0.15895231426009204,0.0001853193771119925,0.02129939257843032,0.02536411707396327
55,29.87615187074838,0.6916918847578255,placebo,0.6794336670200395,0.09841398289964406,0.005377401867547815,0.004449645700838547,0.002431170169399873
55,29.87615187074838,0.6916918847578255,A_10,0.681897126879526,0.09272855564496692,0.004802831707727746,0.0035455366590256107,0.001446389511570725
55,29.87615187074838,0.6916918847578255,A_30,0.6827236548895448,0.09096432888048574,0.0046072348041218585,0.003207637718327125,0.0011533573458325462
55,29.87615187074838,0.6916918847578255,A_60,0.6830541269007626,0.09032712497076853,0.004528603466350612,0.003067704848749652,0.0010414495419790084
55,29.87615187074838,0.6916918847578255,B_10,0.6810189850534012,0.09473223019428122,0.0050089853239039216,0.003885350767325312,0.001778563613203463
55,29.87615187074838,0.6916918847578255,B_30,0.6820425973346262,0.09240611987369299,0.004768518020418703,0.0034873318904227782,0.0013934375123876377
55,29.87615187074838,0.6916918847578255,B_60,0.6825742484335728,0.0912684934479738,0.004642705626819775,0.0032700043525877606,0.001204926344855935
56,0.7547628326923457,0.43390797391969926,placebo,0.21200426062820624,0.6012846493391786,0.1306134602003283,0.032785754330103674,0.05850449876106092
56,0.7547628326923457,0.43390797391969926,A_10,0.27181605134186704,0.5210526982485488,0.09520048860879951,0.023103809256592563,0.04378762471244168
56,0.7547628326923457,0.43390797391969926,A_30,0.29128909960642346,0.49443756715313897,0.08665417387172242,0.020387892016629047,0.03557680842492741
56,0.7547628326923457,0.43390797391969926,A_60,0.299374325277901,0.4833618351138507,0.08340386797790478,0.019252548499823274,0.03187723216407399
56,0.7547628326923457,0.43390797391969926,B_10,0.2523062104083316,0.5474614865650674,0.10508176755676174,0.02590356920336789,0.050616426751241755
56,0.7547628326923457,0.43390797391969926,B_30,0.2751598839666808,0.5164968573992664,0.0936503738518698,0.022635686223454007,0.04246202987769863
56,0.7547628326923457,0.43390797391969926,B_60,0.2876859013599833,0.49937388991739406,0.08815402546115891,0.020890594859600122,0.03717745223895662
57,0.9302949701159725,0.47685231000780254,placebo,0.2683564577565363,0.5683797203335491,0.16428692418247798,0.031174025290033134,0.013034902778755861
57,0.9302949701159725,0.47685231000780254,A_10,0.26935543825330993,0.5621610331203373,0.16449709852280206,0.02994820837757489,0.013051564854105047
57,0.9302949701159725,0.47685231000780254,A_30,0.2705752287590982,0.5561529704881061,0.16477778114635114,0.028426300168410423,0.0130729999339653
57,0.9302949701159725,0.47685231000780254,A_60,0.27142832569473174,0.5526576941203608,0.1649926650554055,0.027343057244252074,0.013088262013437588
57,0.9302949701159725,0.47685231000780254,B_10,0.2687656717229157,0.5656731748379709,0.16437176960717745,0.030673208959176152,0.013041659718525346
57,0.9302949701159725,0.47685231000780254,B_30,0.2695068253836973,0.5613326575169173,0.16453027834395528,0.029761044145302763,0.013054162134837491
57,0.9302949701159725,0.47685231000780254,B_60,0.27027655073858636,0.55749819311751,0.16470620470766015,0.0288018869020776,0.013067667659484902
58,12.651749712126781,0.6805358635747707,placebo,0.6523937950297629,0.12122706497684746,0.00427223692489036,0.007435788892953158,0.016434042727150953
58,12.651749712126781,0.6805358635747707,A_10,0.6609640611526749,0.11197203060671078,0.0035146085943023628,0.0060375313304813555,0.0100196624973092
58,12.651749712126781,0.6805358635747707,A_30,0.6644660925016875,0.10811742049290544,0.003207992122186991,0.0053485515844654535,0.007513227366433308
58,12.651749712126781,0.6805358635747707,A_60,0.6659255300662936,0.10655645013334318,0.0030792101437224755,0.005035302990586207,0.006495820374199685
58,12.651749712126781,0.6805358635747707,B_10,0.6575644591662818,0.11569977372751473,0.0038119309888747614,0.006634103495928618,0.012525369923673825
58,12.651749712126781,0.6805358635747707,B_30,0.6615614469353993,0.11131221588533943,0.003462437516310433,0.005925784137824901,0.009586194985237934
58,12.651749712126781,0.6805358635747707,B_60,0.663815409729027,0.10882757291445941,0.0032651653731813977,0.005483016042061288,0.007972272430518897
59,11.030632839073059,0.677721341578103,placebo,0.6456757796793489,0.12460159902756636,0.0004028657537511847,0.015759619341391907,0.015883076803590638
59,11.030632839073059,0.677721341578103,A_10,0.6491815708958708,0.12106180391522679,0.00038243408404176483,0.014701776552203524,0.013455560045980931
59,11.030632839073059,0.677721341578103,A_30,0.6522550823635928,0.11798788853069968,0.000364875229727686,0.013712378580953626,0.011389005403835308
59,11.030632839073059,0.677721341578103,A_60,0.6541463523925333,0.1161353322372919,0.0003541704216779846,0.013071239713118575,0.010149579050788534
59,11.030632839073059,0.677721341578103,B_10,0.6473638475428952,0.12289540614764112,0.0003929604710655044,0.015258955208468586,0.014705578355677708
59,11.030632839073059,0.677721341578103,B_30,0.6495970799480537,0.1206437097932198,0.0003800447894245081,0.014571608008838307,0.013172608831776561
59,11.030632839073059,0.677721341578103,B_60,0.6515490170412206,0.1186891600544085,0.0003688880710331896,0.013945245430947243,0.011858191034908058
60,1.0417550703758856,0.49454697002129927,placebo,0.2939228022965578,0.5411051663570301,0.1260754663485423,0.036077898031466035,0.038470803344734766
60,1.0417550703758856,0.49454697002129927,A_10,0.2949661964094991,0.534784472678647,0.12618758158438906,0.03487557005288249,0.038517621974544364
60,1.0417550703758856,0.49454697002129927,A_30,0.296389629625767,0.5281640671627199,0.12630316779816733,0.033267566948726464,0.03858660564864608
60,1.0417550703758856,0.49454697002129927,A_60,0.3263905857760458,0.45626712087484944,0.1029344855863992,0.02830821276342129,0.036913685895433236
60,1.0417550703758856,0.49454697002129927,B_10,0.2943233456170077,0.538514887845823,0.12612068032660972,0.03561435956418961,0.03848858451348519
60,1.0417550703758856,0.49454697002129927,B_30,0.29513712108263257,0.5338878958302715,0.12620430206499594,0.034679951923338864,0.03852559495033376
60,1.0417550703758856,0.49454697002129927,B_60,0.2960268001358804,0.5297059679472276,0.12628036971886664,0.033671147161530024,0.03856865300502886
61,2.9430699571925514,0.6199909600015245,placebo,0.5169429447142683,0.23446859347425783,0.0008336634146095518,0.03839269659628881,0.06382165527635979
61,2.9430699571925514,0.6199909600015245,A_10,0.5370257755834741,0.20974131317887848,0.0005102103395698757,0.0321422263361036,0.05031274774236901
61,2.9430699571925514,0.6199909600015245,A_30,0.5493426254539666,0.19619321553219268,0.0004039263356259129,0.028751350017608673,0.04149305819431779
61,2.9430699571925514,0.6199909600015245,A_60,0.5553209889452976,0.19002130081676757,0.0003630907638518809,0.027144864955087875,0.037162015337294546
61,2.9430699571925514,0.6199909600015245,B_10,0.5275886406634802,0.22090227655210617,0.0006263799093694216,0.03491255750093723,0.05686338192774423
61,2.9430699571925514,0.6199909600015245,B_30,0.5389292122933225,0.20757506059766845,0.0004911882490769288,0.03160609718932803,0.04896446226979773
61,2.9430699571925514,0.6199909600015245,B_60,0.5468385746892728,0.19885826959024208,0.00042275770001890596,0.029428939581122963,0.043300688031106815
62,2.998318765484219,0.621349741399985,placebo,0.5197772255769628,0.23667600263868427,0.05048440638151982,0.02664287664383899,0.024445232797664855
62,2.998318765484219,0.621349741399985,A_10,0.5474735849899377,0.20503213322789998,0.03080005679227636,0.022361126299745144,0.020714973318014303
62,2.998318765484219,0.621349741399985,A_30,0.5615063227068388,0.18952221739198824,0.023120456155685497,0.019550476897502098,0.01717248563995977
62,2.998318765484219,0.621349741399985,A_60,0.5680742176064066,0.18252617042902208,0.02005895466768128,0.018098052352840115,0.015118516773063693
62,2.998318765484219,0.621349741399985,B_10,0.5356489333464681,0.2184385004645821,0.03853355637101753,0.024397444638646702,0.022769807043844625
62,2.998318765484219,0.621349741399985,B_30,0.5497139874558743,0.20251932563789535,0.02946405348592928,0.02194020037625958,0.02023150008190818
62,2.998318765484219,0.621349741399985,B_60,0.558722922431143,0.19254789127515698,0.02451579563512016,0.02014019316530808,0.01797083016841029
63,17.455987122197843,0.6858392667563278,placebo,0.6651660408216891,0.10781221498118296,0.002257947969228292,0.010789850322578674,0.007625427642829192
63,17.455987122197843,0.6858392667563278,A_10,0.6669990268509243,0.10556927080123565,0.002159284545013073,0.010126892331157555,0.006554063029226816
63,17.455987122197843,0.6858392667563278,A_30,0.6688179559481577,0.10331670705960416,0.0020616119582302014,0.009425979704358111,0.005533719145583574
63,17.455987122197843,0.6858392667563278,A_60,0.670047844690867,0.10179946173820363,0.0019955873709532434,0.008926077439672832,0.004869757254861119
63,17.455987122197843,0.6858392667563278,B_10,0.6660189736906283,0.10677347661069607,0.00221199160005193,0.010486538644315924,0.007121762821321495
63,17.455987122197843,0.6858392667563278,B_30,0.6672326403119839,0.10528086128843292,0.0021467321694537246,0.010039346613473506,0.006420547661422783
63,17.455987122197843,0.6858392667563278,B_60,0.6683809995052707,0.10385851804832656,0.002085067138755821,0.009598458789233238,0.005774741323064277
64,4.363592590458448,0.6449836290522053,placebo,0.5705711802541078,0.19109689473838382,0.018522270453222266,0.012724264923141559,0.043165913421732406
64,4.363592590458448,0.6449836290522053,A_10,0.5846305952807698,0.1756935831011765,0.012280352413399417,0.011134146167804495,0.036938535190217524
64,4.363592590458448,0.6449836290522053,A_30,0.5946250468912028,0.16532271105813226,0.00931461289389916,0.009936672406672944,0.031107296860424558
64,4.363592590458448,0.6449836290522053,A_60,0.6001120224714407,0.1599248500606784,0.008033849364197918,0.009265491980531603,0.02757226523603442
64,4.363592590458448,0.6449836290522053,B_10,0.5778421264437329,0.18304894006557176,0.014938996664612,0.011923179697825992,0.04027932624602693
64,4.363592590458448,0.6449836290522053,B_30,0.5860758919314596,0.17415647712618382,0.011789036226483812,0.010963062799366936,0.036155638094893486
64,4.363592590458448,0.6449836290522053,B_60,0.5924589238085665,0.16751582188019526,0.009879480721086627,0.010198854781529817,0.032446369741016834
65,4.07756765676866,0.6413055974317236,placebo,0.5624794094142036,0.18010969681069994,0.03571519280600385,0.01306858866234876,0.030042406549168954
65,4.07756765676866,0.6413055974317236,A_10,0.5778271204442644,0.16451000294480786,0.030559449281045238,0.011355354769333185,0.021563672937081384
65,4.07756765676866,0.6413055974317236,A_30,0.5883328931253996,0.1540153021467481,0.02716109191689873,0.009978336373330043,0.015833276016106318
65,4.07756765676866,0.6413055974317236,A_60,0.5937897305963399,0.14864186657471967,0.025410000862670156,0.009175209553688323,0.012930656419038651
65,4.07756765676866,0.6413055974317236,B_10,0.5703955484326597,0.17202028229475322,0.033016580390073144,0.012221767033206326,0.025671701575784682
65,4.07756765676866,0.6413055974317236,B_30,0.5793868598036301,0.16294278443342372,0.030050641698643164,0.011163174855497848,0.020704921073950455
65,4.07756765676866,0.6413055974317236,B_60,0.5861161852599659,0.15621665547569805,0.02787378018044109,0.010286106560573525,0.01702952543074303
66,5.422810626751784,0.6554076044244599,placebo,0.5938819317971744,0.16766451058145562,0.02211250197773262,0.012468611142887394,0.02694455950666513
66,5.422810626751784,0.6554076044244599,A_10,0.6154368286158146,0.14489898511499813,0.014904728593216484,0.009376714436142082,0.015689332779278038
66,5.422810626751784,0.6554076044244599,A_30,0.6216066024596829,0.13900939510264804,0.013264334995899671,0.008357866994800855,0.012178799974103642
66,5.422810626751784,0.6554076044244599,A_60,0.6239371722836609,0.13692389519114243,0.012671205947576683,0.007950966070944813,0.010848260122293386
66,5.422810626751784,0.6554076044244599,B_10,0.6083046781558192,0.15212802828490501,0.016975139704018944,0.01046696018439097,0.019660826380228223
66,5.422810626751784,0.6554076044244599,B_30,0.6165598944339141,0.14379667750078604,0.014597359272086798,0.009197042625034471,0.01505330809342518
66,5.422810626751784,0.6554076044244599,B_60,0.6205284100931059,0.14000535413144238,0.01354315045503797,0.008541789561462187,0.01279425431486233
67,0.605785991826667,0.37565037968211595,placebo,0.1478972470643187,0.6922870100816549,0.1724532029699113,0.025807838893127287,0.02949209075475783
67,0.605785991826667,0.37565037968211595,A_10,0.14885075891897775,0.6861604137488447,0.17276527596085542,0.024484100731037274,0.029550244071255494
67,0.605785991826667,0.37565037968211595,A_30,0.20636517451164862,0.5994011837929004,0.12454752104140941,0.01822999121586648,0.02650769291319882
67,0.605785991826667,0.37565037968211595,A_60,0.2588196156246994,0.5372140017409052,0.07897333455540183,0.01366951173890496,0.024187917763115487
67,0.605785991826667,0.37565037968211595,B_10,0.14829855989646729,0.6894047455127303,0.17258296812279564,0.025253000019035382,0.029515851643817415
67,0.605785991826667,0.37565037968211595,B_30,0.14898324403328275,0.6854735455634267,0.17280947619193154,0.024298861106203065,0.029558798350709226
67,0.605785991826667,0.37565037968211595,B_60,0.16318720745201742,0.6461598147291637,0.16162026645821342,0.022091213809277317,0.028751691962616246
68,0.7264835435440818,0.42707114189397394,placebo,0.20375937511204364,0.6388781054474648,0.193004409656676,0.01703904205382152,0.013268315071433516
68,0.7264835435440818,0.42707114189397394,A_10,0.20413611278719954,0.6349659626427256,0.1931186746719349,0.016540035946563916,0.01327631848828496
68,0.7264835435440818,0.42707114189397394,A_30,0.20465511763608116,0.6307832463671875,0.1932895141764846,0.01583841579306468,0.013288094288362542
68,0.7264835435440818,0.42707114189397394,A_60,0.2050365110727902,0.6283043631311365,0.19342556790280735,0.015311968460318275,0.01329709445810005
68,0.7264835435440818,0.42707114189397394,B_10,0.20390514652067546,0.6372766544330288,0.19304830643464696,0.016846297289609204,0.013271391649029275
68,0.7264835435440818,0.42707114189397394,B_30,0.20419835516860352,0.6343971382931023,0.1931381676855559,0.016456940041440667,0.01327767899838348
68,0.7264835435440818,0.42707114189397394,B_60,0.2045251654676586,0.6317252357202832,0.1932450005001367,0.016015910380785443,0.013285065545402784
69,4.887579796402599,0.6507050914893716,placebo,0.5832965752707244,0.178472972526178,0.0005107471018395092,0.010764601752669916,0.056133167364137426
69,4.887579796402599,0.6507050914893716,A_10,0.5963043604954429,0.16411107556231416,0.00037898664304371457,0.009242429691345765,0.04477931465952925
69,4.887579796402599,0.6507050914893716,A_30,0.6050671514109605,0.15553420985817581,0.0003221112424623196,0.008312657619827427,0.03700317121613244
69,4.887579796402599,0.6507050914893716,A_60,0.6095088447272888,0.15148168180788119,0.0002980110998651566,0.007847871890511282,0.03305036377169941
69,4.887579796402599,0.6507050914893716,B_10,0.5899885889313171,0.17079876882476488,0.0004325364156016426,0.009947732176037678,0.050336233966413436
69,4.887579796402599,0.6507050914893716,B_30,0.5976212372622645,0.16277285666192665,0.00036940049613580413,0.0091002385169913,0.04361421521398685
69,4.887579796402599,0.6507050914893716,B_60,0.6032409752068104,0.157258939587394,0.00033279410997939075,0.008504148701856104,0.038627173470716404
70,4.3712619445071805,0.645084604294286,placebo,0.5707943064792451,0.17783847435016917,0.0353334701939196,0.014887206568134774,0.024069621052984925
70,4.3712619445071805,0.645084604294286,A_10,0.5859810767656206,0.16271807532974647,0.02817642141985793,0.013005351310795749,0.017921754798013997
70,4.3712619445071805,0.645084604294286,A_30,0.5947819950907421,0.1542186251893061,0.024413083890104888,0.01173622602303069,0.014153299290399457
70,4.3712619445071805,0.645084604294286,A_60,0.5990279638647859,0.15023547654139768,0.022675234885002865,0.011066568933729032,0.012314836610776207
70,4.3712619445071805,0.645084604294286,B_10,0.5790575504228943,0.1695513786384762,0.0313221465935019,0.01390618522254134,0.02079872205534508
70,4.3712619445071805,0.645084604294286,B_30,0.587352015061743,0.16137847323721355,0.027574131004272286,0.012817356262279337,0.017341101966000482
70,4.3712619445071805,0.645084604294286,B_60,0.5930019163351729,0.15591593162353065,0.0251556017779949,0.012005325668640448,0.014921760512484715
71,8.838584101758045,0.6723003494474094,placebo,0.632853649540053,0.1369214782499973,0.013767029304430665,0.01192928596424903,0.01375038463868405
71,8.838584101758045,0.6723003494474094,A_10,0.6432495670347302,0.12524923930142373,0.011176701332901938,0.009547912618723618,0.008326168461042819
71,8.838584101758045,0.6723003494474094,A_30,0.6465608436488308,0.12180321917001025,0.01041196410036855,0.008679788436398977,0.00664775326185131
71,8.838584101758045,0.6723003494474094,A_60,0.647855940952384,0.12054761425992501,0.01011753034083885,0.0083230463073609,0.006003831846850813
71,8.838584101758045,0.6723003494474094,B_10,0.6396239357532191,0.1292311937904714,0.012040162228323641,0.01043193888237909,0.010204312583507413
71,8.838584101758045,0.6723003494474094,B_30,0.6438397212264478,0.12461762019175253,0.011038972495331346,0.009397650802393426,0.008024004923204679
71,8.838584101758045,0.6723003494474094,B_60,0.6459698716052307,0.12239757802935582,0.010547114539533078,0.008839286070066071,0.006944077232604334
72,0.3755289581095323,0.26962175048029874,placebo,0.06460005059863352,0.75662571095286,0.17226289349370943,0.009553178675283677,0.023205627712671553
72,0.3755289581095323,0.26962175048029874,A_10,0.06479401250220079,0.754478567630694,0.17235987432888078,0.009243919855341672,0.023223943793875833
72,0.3755289581095323,0.26962175048029874,A_30,0.06519423571277269,0.7509285253668557,0.1724926979565169,0.0086801409428595,0.02325467586814394
72,0.3755289581095323,0.26962175048029874,A_60,0.0705735658856273,0.7330999676386165,0.17163179389369768,0.006201029203294899,0.021215361497676905
72,0.3755289581095323,0.26962175048029874,B_10,0.06467699794176988,0.7557264913993339,0.17230352058966159,0.009428193751152844,0.023213038197713184
72,0.3755289581095323,0.26962175048029874,B_30,0.06482809692297149,0.7541387732108403,0.17237499046228183,0.009191649180111816,0.0232270139149353
72,0.3755289581095323,0.26962175048029874,B_60,0.06505596905661337,0.7520718211310492,0.17245878937990664,0.008861336987730355,0.02324565505604581
73,4.769037953402462,0.649514859140871,placebo,0.5806354485677925,0.1701874105994577,0.033728060880250356,0.00915422687286739,0.025997122819959608
73,4.769037953402462,0.649514859140871,A_10,0.5968243548548653,0.15381128441569994,0.027426222859532112,0.007672650531658802,0.017591630894814518
73,4.769037953402462,0.649514859140871,A_30,0.6054865661294484,0.14520985610650136,0.024303057769692337,0.006734626853194648,0.012990608388536454
73,4.769037953402462,0.649514859140871,A_60,0.6094595356839307,0.14134612542818334,0.022898654815931903,0.006257913223214987,0.010898755417810407
73,4.769037953402462,0.649514859140871,B_10,0.5896205849561335,0.1610550956224707,0.03013352179976305,0.008368011943879853,0.021392740441116116
73,4.769037953402462,0.649514859140871,B_30,0.598211216481029,0.15242460463463944,0.0269182998311195,0.007530694403760564,0.01685464842497129
73,4.769037953402462,0.649514859140871,B_60,0.6037810143142327,0.14688954949050603,0.02491005918830966,0.0069296240304923176,0.013894161607823693
74,1.544743137183759,0.5539313677467977,placebo,0.3901542417341454,0.38207180318294726,0.13584746115923874,0.012943452964048129,0.014986211889360874
74,1.544743137183759,0.5539313677467977,A_10,0.5005436474106132,0.2413907300734625,0.03459851767224712,0.008908133272449669,0.009881069391512197
74,1.544743137183759,0.5539313677467977,A_30,0.5133330536987984,0.2262318911238309,0.024900411173466964,0.007850035074011849,0.007847867800550731
74,1.544743137183759,0.5539313677467977,A_60,0.517633809232426,0.2212991394401791,0.021798396465207266,0.0074421523028569084,0.007057009746312889
74,1.544743137183759,0.5539313677467977,B_10,0.4813748038266731,0.26476360462163023,0.05039071689338432,0.010123439421211864,0.012042407605519353
74,1.544743137183759,0.5539313677467977,B_30,0.5030673712060738,0.2383609751970437,0.03262770189262844,0.008716960364163305,0.00951933428394259
74,1.544743137183759,0.5539313677467977,B_60,0.5112646697331562,0.22864329083297777,0.026419712574094287,0.008036771590324635,0.008210213849268467
76,15.623328892175879,0.6841961163522323,placebo,0.6611929437615225,0.11149822861741414,0.014708427446986257,0.005354792329797535,0.0029399528139211232
76,15.623328892175879,0.6841961163522323,A_10,0.6654913633447598,0.10418276612640393,0.012787096064957149,0.004229631193412159,0.001688025749111198
76,15.623328892175879,0.6841961163522323,A_30,0.6670477656339956,0.10160369054067721,0.012095363016628193,0.0037652678724718527,0.0012877198291548005
76,15.623328892175879,0.6841961163522323,A_60,0.6676812803877974,0.10062601525457365,0.01181422419415252,0.003567136754546517,0.0011334750157405635
76,15.623328892175879,0.6841961163522323,B_10,0.6638950223722476,0.10691843853491037,0.013498315898057632,0.004673460867492482,0.002129317214441439
76,15.623328892175879,0.6841961163522323,B_30,0.6657618623460969,0.10372415693923774,0.012666766938001724,0.004151200175961858,0.0016162868921802973
76,15.623328892175879,0.6841961163522323,B_60,0.6667631692954911,0.10206106466355232,0.012221740951326209,0.003852555405610823,0.0013586506998234014
78,3.5378540730755605,0.6327946873982255,placebo,0.5440201846053242,0.21307625170763472,0.009500392753132686,0.01743058209491584,0.061843527944852934
78,3.5378540730755605,0.6327946873982255,A_10,0.5684808496497455,0.1842556897917081,0.00480518941793565,0.013655157234221954,0.04585349109631495
78,3.5378540730755605,0.6327946873982255,A_30,0.5777473348160858,0.17498772848616734,0.003890377466670404,0.012355029881615288,0.038801945233859964
78,3.5378540730755605,0.6327946873982255,A_60,0.5815507340362466,0.17145211238826313,0.0035738444312163288,0.011829579575223757,0.03584052935553226
78,3.5378540730755605,0.6327946873982255,B_10,0.5591804806215265,0.19444212160763968,0.006041942810682216,0.01501659981220324,0.05255566415382339
78,3.5378540730755605,0.6327946873982255,B_30,0.5700806107290185,0.18259300406585083,0.0046293871080186275,0.013427732267372526,0.044656957293814
78,3.5378540730755605,0.6327946873982255,B_60,0.5760434811241463,0.17662485615576315,0.0040417928981852655,0.012591515965792822,0.040117897410106504
79,0.5432667094443075,0.35819847447793685,placebo,0.1313286056811471,0.7039813669108509,0.18602413343535118,0.010642849894597751,0.030202885466837914
79,0.5432667094443075,0.35819847447793685,A_10,0.13181469986746977,0.6986179630230498,0.18618948384725661,0.00996082454323633,0.03023346621997221
79,0.5432667094443075,0.35819847447793685,A_30,0.1666822358225829,0.6405026312482498,0.1640153696270641,0.0056415369931357056,0.021859332035152366
79,0.5432667094443075,0.35819847447793685,A_60,0.17868631969090565,0.6269761276933233,0.15699792643180704,0.004361290809613711,0.018152937545605458
79,0.5432667094443075,0.35819847447793685,B_10,0.13152368823605873,0.7016354093078814,0.1860949756781568,0.010363896869509923,0.030215913694209527
79,0.5432667094443075,0.35819847447793685,B_30,0.1319017409575126,0.6977761320893368,0.1862132160131958,0.009845651096029383,0.030237866411203792
79,0.5432667094443075,0.35819847447793685,B_60,0.1597268931677189,0.6480728346834598,0.1682089633779004,0.006453729827081346,0.023808888105241642
81,8.162588705882401,0.6700589317681632,placebo,0.6275970918566078,0.1424065517220151,0.002301394469349344,0.009993630291359157,0.030166815150834605
81,8.162588705882401,0.6700589317681632,A_10,0.6367275053329287,0.1333663312973144,0.0019347355363036076,0.008728354669106894,0.022668336229830974
81,8.162588705882401,0.6700589317681632,A_30,0.6434582344352349,0.1268011328672219,0.0017024254926993818,0.007714306943103776,0.017183964897125616
81,8.162588705882401,0.6700589317681632,A_60,0.6470575465503302,0.12333076108870118,0.0015855201478070964,0.007124924577481301,0.014290940492542604
81,8.162588705882401,0.6700589317681632,B_10,0.6321868245060411,0.13783575076863902,0.002107313798370748,0.009367969013371133,0.02639682445036045
81,8.162588705882401,0.6700589317681632,B_30,0.6377059044745127,0.13240799921755772,0.0018994873948789844,0.008586616459222395,0.0218669234395584
81,8.162588705882401,0.6700589317681632,B_60,0.6420130662089301,0.12820493638552244,0.001750543399076526,0.007940608334440363,0.01835471382571941
82,20.882568331599845,0.6881434181711961,placebo,0.6707614798360719,0.10981098103188615,0.00016388739077657555,0.01150696944779929,0.005711081496547194
82,20.882568331599845,0.6881434181711961,A_10,0.6742738609109683,0.1045090895283964,0.00014617597488085163,0.009813936065937579,0.00390944521942128
82,20.882568331599845,0.6881434181711961,A_30,0.6760986961864974,0.10179820457176604,0.00013725466177819467,0.008847589885074565,0.0030598774378790684
82,20.882568331599845,0.6881434181711961,A_60,0.6769419687913951,0.10060675897629502,0.00013317944011571328,0.008379780300411952,0.0026884896392927113
