scenario,day,CL_n,CL_ox,CL_ext,ALCAT1,TAZ,aSyn_mono,aSyn_olig,aSyn_ext,CI_activity,SC_integrity,dpsi,ATP,mPTP_open,mROS,SOD2_act,GPx4_act,PINK1_act,mito_damage,DA_neuron,MG_active,TNF,IL1b,Motor_score,D_mito,D_inflam,D_proteo
healthy,43.5,0.9077885667354479,0.05483583659751858,0.0019424333375351443,0.10624475794935334,0.8936792830593563,0.9488443531041058,0.05532421567648004,0.0027662107838240025,0.9478332343743513,0.9706824976756268,0.9587311669340124,0.9434762263857946,0.019207165151719212,0.10698710078055068,0.8237407341227327,0.6514931718351571,0.20205733777804857,0.06646093080294746,0.9900572821772465,0.12767155962429239,0.2034050414849339,0.16072694904843646,0.05461982567577333,0.0036138689304756944,0.005421802824851702,0.0009070460674260325
healthy,44.0,0.9077885667354471,0.05483583659751853,0.0019424333375351421,0.10624475794935333,0.8936792830593564,0.9488443531041059,0.055324215676480056,0.0027662107838240025,0.9478332343743513,0.9706824976756268,0.9587311669340124,0.9434762263857946,0.0192071651517192,0.10698710078055068,0.8237407341227327,0.6514931718351571,0.20205733777804852,0.06646093080294746,0.989943574634304,0.12767155962429233,0.20340504148493388,0.16072694904843646,0.054619826960430454,0.0036551980885516063,0.005483807991700724,0.0009174192854436083
healthy,44.5,0.9077885667354462,0.05483583659751848,0.0019424333375351402,0.10624475794935333,0.8936792830593563,0.9488443531041058,0.05532421567648006,0.0027662107838240025,0.9478332343743513,0.9706824976756268,0.9587311669340124,0.9434762263857946,0.0192071651517192,0.10698710078055068,0.8237407341227327,0.6514931718351571,0.20205733777804846,0.06646093080294746,0.9898298801506112,0.1276715596242923,0.20340504148493388,0.16072694904843643,0.054619828290104526,0.0036965224999961103,0.005545806037289936,0.000927791312102716
healthy,45.0,0.9077885667354455,0.054835836597518436,0.0019424333375351386,0.10624475794935334,0.8936792830593564,0.9488443531041056,0.05532421567648006,0.002766210783824003,0.9478332343743513,0.9706824976756268,0.9587311669340124,0.9434762263857946,0.01920716515171921,0.1069871007805507,0.8237407341227327,0.6514931718351572,0.20205733777804838,0.06646093080294746,0.9897161987246683,0.1276715596242923,0.20340504148493385,0.16072694904843643,0.05461982966583051,0.0037378421653543287,0.005607796962437171,0.0009381621475401762
healthy,45.5,0.9077885667354448,0.054835836597518395,0.001942433337535137,0.10624475794935334,0.8936792830593563,0.9488443531041056,0.055324215676480056,0.0027662107838240025,0.9478332343743513,0.9706824976756268,0.9587311669340124,0.9434762263857946,0.019207165151719212,0.1069871007805507,0.8237407341227327,0.6514931718351571,0.20205733777804835,0.06646093080294746,0.9896025303549756,0.1276715596242923,0.20340504148493385,0.1607269490484364,0.054619831088645605,0.0037791570851713483,0.00566978076796021,0.0009485317918928006
healthy,46.0,0.9077885667354442,0.05483583659751835,0.0019424333375351354,0.10624475794935334,0.8936792830593563,0.9488443531041056,0.05532421567648003,0.002766210783824002,0.9478332343743513,0.9706824976756268,0.9587311669340124,0.9434762263857946,0.01920716515171921,0.10698710078055068,0.8237407341227326,0.6514931718351571,0.20205733777804835,0.06646093080294743,0.9894888750400338,0.12767155962429236,0.20340504148493385,0.1607269490484364,0.05461983255960472,0.0038204672599921673,0.005731757454676704,0.0009589002452973786
healthy,46.5,0.9077885667354437,0.054835836597518305,0.001942433337535134,0.10624475794935334,0.8936792830593563,0.9488443531041058,0.055324215676480014,0.0027662107838240016,0.9478332343743513,0.9706824976756268,0.9587311669340124,0.9434762263857946,0.019207165151719205,0.10698710078055068,0.8237407341227327,0.6514931718351571,0.20205733777804832,0.06646093080294745,0.9893752327783434,0.12767155962429239,0.20340504148493388,0.1607269490484364,0.0546198340797624,0.003861772690361762,0.005793727023404264,0.0009692675078906934
healthy,47.0,0.9077885667354432,0.05483583659751827,0.0019424333375351328,0.10624475794935334,0.8936792830593563,0.9488443531041058,0.055324215676480014,0.0027662107838240016,0.9478332343743513,0.9706824976756268,0.9587311669340124,0.9434762263857946,0.019207165151719198,0.10698710078055067,0.8237407341227327,0.6514931718351571,0.20205733777804827,0.06646093080294745,0.9892616035684052,0.12767155962429233,0.20340504148493388,0.16072694904843643,0.054619835650193016,0.0039030733768250225,0.005855689474960378,0.0009796335798095074
healthy,47.5,0.9077885667354427,0.054835836597518235,0.0019424333375351313,0.10624475794935333,0.8936792830593563,0.9488443531041058,0.05532421567648002,0.0027662107838240016,0.9478332343743513,0.9706824976756268,0.9587311669340124,0.9434762263857946,0.019207165151719195,0.10698710078055067,0.8237407341227327,0.6514931718351572,0.20205733777804824,0.06646093080294746,0.9891479874087202,0.1276715596242923,0.20340504148493388,0.1607269490484364,0.05461983727198299,0.003944369319926794,0.005917644810162464,0.0009899984611905716
healthy,48.0,0.9077885667354424,0.05483583659751821,0.0019424333375351302,0.10624475794935333,0.8936792830593563,0.9488443531041059,0.05532421567648004,0.0027662107838240016,0.9478332343743513,0.9706824976756268,0.9587311669340124,0.9434762263857946,0.019207165151719198,0.10698710078055067,0.8237407341227327,0.6514931718351572,0.2020573377780482,0.06646093080294749,0.9890343842977898,0.12767155962429225,0.20340504148493388,0.1607269490484364,0.05461983894623334,0.003985660520211837,0.005979593029827812,0.0010003621521706156
